Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
3798,Alpha Innovations,Search,Women 35-44,60 days,Website,"0,12","$6.722,00","3,37",Los Angeles,2021-05-28,522,3102,2,Tech Enthusiasts,5,May
3799,Innovate Industries,Social Media,Women 35-44,30 days,Website,"0,08","$5.250,00","3,51",Los Angeles,2021-05-29,364,6235,9,Outdoor Adventurers,5,May
3800,TechCorp,Social Media,Men 25-34,60 days,YouTube,"0,11","$12.673,00","4,95",Miami,2021-05-30,988,9770,3,Health & Wellness,5,May
3801,NexGen Systems,Email,Women 35-44,15 days,Email,"0,03","$15.337,00","3,75",Los Angeles,2021-05-31,449,2082,8,Health & Wellness,5,May
4136,NexGen Systems,Email,Women 25-34,30 days,Website,"0,07","$9.446,00","4,13",Miami,2021-05-01,670,2689,9,Health & Wellness,5,May
4137,Alpha Innovations,Influencer,Men 25-34,15 days,Google Ads,"0,1","$11.690,00","6,63",New York,2021-05-02,569,6936,5,Fashionistas,5,May
4138,NexGen Systems,Influencer,Men 18-24,30 days,Instagram,"0,08","$13.708,00","5,66",Houston,2021-05-03,921,7183,5,Foodies,5,May
4139,DataTech Solutions,Search,Women 35-44,15 days,Website,"0,05","$8.459,00","2,91",New York,2021-05-04,707,6723,5,Fashionistas,5,May
4140,Innovate Industries,Influencer,Women 25-34,60 days,Instagram,"0,14","$13.549,00","4,39",Houston,2021-05-05,618,3916,8,Foodies,5,May
4141,NexGen Systems,Social Media,Men 18-24,60 days,Google Ads,"0,03","$6.941,00","3,11",Houston,2021-05-06,687,4855,7,Health & Wellness,5,May
4142,NexGen Systems,Social Media,Women 35-44,30 days,Facebook,"0,09","$17.451,00","2,28",New York,2021-05-07,138,5069,5,Health & Wellness,5,May
4143,DataTech Solutions,Influencer,All Ages,45 days,Facebook,"0,08","$11.269,00","7,01",Miami,2021-05-08,255,1020,5,Health & Wellness,5,May
4144,NexGen Systems,Influencer,Men 25-34,60 days,Google Ads,"0,07","$17.231,00","6,54",Houston,2021-05-09,448,5918,8,Fashionistas,5,May
4145,Alpha Innovations,Influencer,Men 25-34,30 days,Facebook,"0,15","$17.100,00","6,6",Chicago,2021-05-10,925,5047,4,Tech Enthusiasts,5,May
4146,Innovate Industries,Search,Men 18-24,45 days,Facebook,"0,09","$12.568,00","6,47",Los Angeles,2021-05-11,298,8467,7,Outdoor Adventurers,5,May
4147,Innovate Industries,Influencer,Women 35-44,15 days,Email,"0,06","$19.772,00","2,14",Los Angeles,2021-05-12,412,2317,1,Outdoor Adventurers,5,May
4148,TechCorp,Email,All Ages,45 days,Google Ads,"0,05","$19.209,00","4,09",New York,2021-05-13,138,2087,1,Health & Wellness,5,May
4149,Alpha Innovations,Influencer,Men 18-24,60 days,Google Ads,"0,14","$9.688,00","2,5",Houston,2021-05-14,435,4552,6,Tech Enthusiasts,5,May
4150,DataTech Solutions,Social Media,Women 35-44,60 days,Email,"0,11","$8.801,00","3,63",New York,2021-05-15,195,5811,7,Outdoor Adventurers,5,May
4151,Alpha Innovations,Social Media,Men 25-34,15 days,Instagram,"0,13","$5.621,00","2,27",Los Angeles,2021-05-16,319,6126,5,Health & Wellness,5,May
4152,DataTech Solutions,Email,Women 35-44,45 days,Website,"0,05","$6.876,00","3,9",Miami,2021-05-17,892,3998,6,Outdoor Adventurers,5,May
4153,TechCorp,Email,Women 35-44,60 days,Google Ads,"0,11","$17.899,00","3,11",Miami,2021-05-18,300,6070,6,Tech Enthusiasts,5,May
4154,Alpha Innovations,Influencer,Women 35-44,30 days,Website,"0,08","$5.399,00","7,15",Chicago,2021-05-19,585,7041,9,Fashionistas,5,May
4155,DataTech Solutions,Email,Men 18-24,15 days,Google Ads,"0,08","$11.432,00","7,58",Houston,2021-05-20,792,6862,1,Fashionistas,5,May
4156,Alpha Innovations,Influencer,All Ages,15 days,YouTube,"0,07","$13.356,00","3,27",Chicago,2021-05-21,235,1947,10,Foodies,5,May
4157,Alpha Innovations,Email,Men 18-24,30 days,Website,"0,12","$17.530,00","4,79",Chicago,2021-05-22,202,6420,9,Fashionistas,5,May
4158,NexGen Systems,Search,All Ages,60 days,Email,"0,01","$12.321,00","2,66",Houston,2021-05-23,644,1950,5,Health & Wellness,5,May
4159,Alpha Innovations,Social Media,Men 25-34,60 days,Facebook,"0,07","$15.478,00","3,46",Los Angeles,2021-05-24,310,2684,4,Foodies,5,May
4160,TechCorp,Email,Women 25-34,60 days,Instagram,"0,05","$15.663,00","2,12",Chicago,2021-05-25,851,1002,4,Outdoor Adventurers,5,May
4161,Alpha Innovations,Search,Women 25-34,30 days,YouTube,"0,05","$19.951,00","6,19",Miami,2021-05-26,992,4061,5,Fashionistas,5,May
4162,Alpha Innovations,Social Media,Men 18-24,30 days,Instagram,"0,07","$12.503,00","6,98",New York,2021-05-27,759,1083,2,Foodies,5,May
4163,DataTech Solutions,Social Media,Women 25-34,45 days,Website,"0,08","$5.682,00","3,16",Chicago,2021-05-28,752,7223,1,Health & Wellness,5,May
4164,NexGen Systems,Social Media,All Ages,15 days,YouTube,"0,14","$16.437,00","5,19",Chicago,2021-05-29,286,4963,10,Tech Enthusiasts,5,May
4165,NexGen Systems,Influencer,Men 18-24,15 days,Website,"0,12","$17.692,00",4,Houston,2021-05-30,190,6054,5,Fashionistas,5,May
4166,NexGen Systems,Display,Women 25-34,30 days,Facebook,"0,08","$12.403,00","6,12",Chicago,2021-05-31,600,4015,2,Tech Enthusiasts,5,May
4501,Innovate Industries,Search,Women 35-44,15 days,Google Ads,"0,13","$16.760,00",7,Houston,2021-05-01,511,8428,4,Outdoor Adventurers,5,May
4502,NexGen Systems,Display,Women 25-34,15 days,Instagram,"0,06","$18.667,00","7,59",Houston,2021-05-02,531,1269,5,Fashionistas,5,May
4503,TechCorp,Influencer,Men 18-24,15 days,YouTube,"0,1","$9.129,00","7,33",Los Angeles,2021-05-03,842,8084,10,Foodies,5,May
4504,DataTech Solutions,Email,Women 35-44,45 days,Facebook,"0,11","$6.064,00","6,46",New York,2021-05-04,655,2293,4,Health & Wellness,5,May
4505,DataTech Solutions,Social Media,Women 25-34,60 days,YouTube,"0,05","$18.162,00","2,6",Miami,2021-05-05,368,3003,1,Foodies,5,May
4506,NexGen Systems,Email,Men 18-24,30 days,Instagram,"0,14","$7.409,00","3,99",Houston,2021-05-06,836,6021,2,Foodies,5,May
4507,Alpha Innovations,Email,All Ages,60 days,Facebook,"0,02","$5.239,00","2,96",Miami,2021-05-07,389,2753,6,Outdoor Adventurers,5,May
4508,Innovate Industries,Social Media,Men 25-34,60 days,YouTube,"0,07","$10.449,00","4,69",Miami,2021-05-08,121,3417,3,Foodies,5,May
4509,NexGen Systems,Influencer,All Ages,30 days,Facebook,"0,12","$19.496,00","4,94",Miami,2021-05-09,998,7611,3,Tech Enthusiasts,5,May
4510,Innovate Industries,Email,Men 18-24,30 days,Facebook,"0,1","$18.169,00","6,05",Miami,2021-05-10,766,9863,1,Outdoor Adventurers,5,May
4511,DataTech Solutions,Email,All Ages,30 days,Google Ads,"0,04","$11.767,00","6,88",Houston,2021-05-11,684,9989,5,Outdoor Adventurers,5,May
4512,NexGen Systems,Social Media,Men 18-24,45 days,YouTube,"0,14","$18.061,00","4,72",Miami,2021-05-12,340,3926,3,Outdoor Adventurers,5,May
4513,Alpha Innovations,Influencer,Women 25-34,45 days,Google Ads,"0,03","$5.648,00","4,58",New York,2021-05-13,765,9433,2,Health & Wellness,5,May
4514,Alpha Innovations,Display,All Ages,60 days,Facebook,"0,04","$18.168,00","7,46",Chicago,2021-05-14,693,5943,5,Tech Enthusiasts,5,May
4515,NexGen Systems,Search,Men 25-34,60 days,Website,"0,07","$16.490,00","3,84",Miami,2021-05-15,382,2539,9,Foodies,5,May
4516,Alpha Innovations,Display,Women 25-34,45 days,Google Ads,"0,08","$18.326,00","3,97",Miami,2021-05-16,738,6708,8,Foodies,5,May
4517,Alpha Innovations,Search,Women 25-34,15 days,Email,"0,05","$7.122,00","3,11",Houston,2021-05-17,210,7367,5,Health & Wellness,5,May
4518,Innovate Industries,Search,All Ages,15 days,Instagram,"0,01","$18.477,00","7,29",Miami,2021-05-18,925,9366,5,Outdoor Adventurers,5,May
4519,NexGen Systems,Email,Men 18-24,45 days,Instagram,"0,03","$16.000,00","2,55",New York,2021-05-19,215,1993,8,Foodies,5,May
4520,Alpha Innovations,Email,Women 35-44,45 days,Google Ads,"0,09","$18.089,00","5,61",New York,2021-05-20,598,4516,5,Fashionistas,5,May
4521,DataTech Solutions,Social Media,All Ages,45 days,Website,"0,15","$14.284,00","2,88",New York,2021-05-21,300,6172,1,Health & Wellness,5,May
4522,NexGen Systems,Influencer,Women 25-34,15 days,Website,"0,08","$5.998,00","4,44",Houston,2021-05-22,912,5079,3,Tech Enthusiasts,5,May
4523,Alpha Innovations,Email,Women 25-34,60 days,Instagram,"0,12","$17.714,00","6,42",Chicago,2021-05-23,867,1941,2,Health & Wellness,5,May
4524,NexGen Systems,Influencer,Women 35-44,30 days,Website,"0,09","$16.649,00","3,41",Houston,2021-05-24,574,6964,9,Health & Wellness,5,May
4525,Innovate Industries,Email,Women 35-44,30 days,Website,"0,13","$15.694,00","2,24",New York,2021-05-25,669,4342,2,Outdoor Adventurers,5,May
4526,DataTech Solutions,Email,Women 35-44,45 days,Google Ads,"0,12","$9.376,00","5,36",Houston,2021-05-26,456,7297,5,Health & Wellness,5,May
4527,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,"0,13","$16.166,00","3,99",Miami,2021-05-27,574,3946,3,Tech Enthusiasts,5,May
4528,DataTech Solutions,Social Media,Women 25-34,30 days,Email,"0,13","$10.160,00","5,29",Miami,2021-05-28,602,8271,4,Fashionistas,5,May
4529,Alpha Innovations,Search,Women 35-44,30 days,Google Ads,"0,02","$10.565,00","4,98",New York,2021-05-29,564,5944,5,Fashionistas,5,May
4530,Alpha Innovations,Display,All Ages,15 days,Website,"0,07","$13.322,00","3,95",New York,2021-05-30,611,9552,2,Tech Enthusiasts,5,May
4531,TechCorp,Display,Women 35-44,30 days,Facebook,"0,04","$15.278,00","3,55",New York,2021-05-31,804,4915,6,Fashionistas,5,May
4866,DataTech Solutions,Social Media,All Ages,60 days,YouTube,"0,03","$10.697,00","4,21",Houston,2021-05-01,969,3904,7,Fashionistas,5,May
4867,NexGen Systems,Social Media,Women 35-44,60 days,Website,"0,09","$11.181,00","4,1",Houston,2021-05-02,160,2233,1,Outdoor Adventurers,5,May
4868,NexGen Systems,Display,All Ages,60 days,Google Ads,"0,04","$16.221,00","2,78",Miami,2021-05-03,444,4832,2,Fashionistas,5,May
4869,Innovate Industries,Social Media,All Ages,60 days,Google Ads,"0,04","$5.870,00","6,16",Houston,2021-05-04,407,6039,7,Health & Wellness,5,May
4870,DataTech Solutions,Influencer,Women 35-44,60 days,YouTube,"0,15","$13.940,00","6,06",New York,2021-05-05,896,6558,2,Outdoor Adventurers,5,May
4871,Innovate Industries,Display,Men 25-34,60 days,Google Ads,"0,1","$18.998,00","6,75",New York,2021-05-06,659,2482,6,Health & Wellness,5,May
4872,NexGen Systems,Display,Women 25-34,45 days,Google Ads,"0,14","$8.165,00","6,38",Miami,2021-05-07,235,5439,5,Health & Wellness,5,May
4873,DataTech Solutions,Search,Women 35-44,45 days,Facebook,"0,02","$18.707,00","2,9",New York,2021-05-08,357,1936,4,Tech Enthusiasts,5,May
4874,Alpha Innovations,Search,Men 25-34,45 days,Email,"0,05","$16.162,00","7,88",Los Angeles,2021-05-09,245,6068,9,Foodies,5,May
4875,TechCorp,Email,Men 25-34,30 days,Email,"0,13","$10.213,00","7,62",Los Angeles,2021-05-10,449,7289,1,Outdoor Adventurers,5,May
4876,Innovate Industries,Influencer,Women 35-44,30 days,YouTube,"0,12","$12.453,00","4,08",Los Angeles,2021-05-11,182,8940,3,Health & Wellness,5,May
4877,Alpha Innovations,Email,Women 25-34,30 days,YouTube,"0,04","$9.692,00","7,67",Los Angeles,2021-05-12,498,9083,1,Fashionistas,5,May
4878,DataTech Solutions,Influencer,Men 18-24,45 days,Instagram,"0,08","$12.016,00","3,33",New York,2021-05-13,480,9432,6,Health & Wellness,5,May
4879,TechCorp,Influencer,Men 18-24,15 days,Facebook,"0,08","$16.364,00","4,9",Chicago,2021-05-14,850,3534,9,Tech Enthusiasts,5,May
4880,Alpha Innovations,Display,Men 25-34,30 days,Facebook,"0,11","$7.436,00","5,27",Houston,2021-05-15,654,3026,10,Health & Wellness,5,May
4881,NexGen Systems,Social Media,Men 18-24,15 days,Instagram,"0,02","$10.631,00","5,62",Chicago,2021-05-16,634,7016,5,Tech Enthusiasts,5,May
4882,NexGen Systems,Influencer,Men 18-24,45 days,Google Ads,"0,01","$18.533,00","7,39",Los Angeles,2021-05-17,383,4139,9,Tech Enthusiasts,5,May
4883,Innovate Industries,Influencer,Men 25-34,15 days,Google Ads,"0,11","$7.848,00","5,87",New York,2021-05-18,233,3505,3,Foodies,5,May
4884,Alpha Innovations,Email,Men 18-24,15 days,Website,"0,11","$10.364,00","3,63",Miami,2021-05-19,402,9332,7,Fashionistas,5,May
4885,DataTech Solutions,Social Media,Women 35-44,45 days,Email,"0,12","$17.466,00","2,21",Chicago,2021-05-20,552,8913,1,Foodies,5,May
4886,NexGen Systems,Social Media,Women 25-34,30 days,Google Ads,"0,11","$5.779,00","5,36",Chicago,2021-05-21,339,6285,8,Outdoor Adventurers,5,May
4887,NexGen Systems,Search,All Ages,45 days,Website,"0,13","$14.312,00","4,25",Miami,2021-05-22,759,9969,4,Fashionistas,5,May
4888,Alpha Innovations,Influencer,Women 25-34,45 days,YouTube,"0,07","$12.020,00","6,98",Houston,2021-05-23,173,2232,6,Foodies,5,May
4889,Innovate Industries,Influencer,Women 25-34,30 days,Google Ads,"0,03","$11.714,00","4,9",Los Angeles,2021-05-24,393,1707,7,Foodies,5,May
4890,TechCorp,Email,Men 25-34,30 days,YouTube,"0,12","$15.450,00","7,48",Houston,2021-05-25,510,3587,6,Fashionistas,5,May
4891,Alpha Innovations,Search,Men 18-24,60 days,YouTube,"0,08","$19.288,00","3,34",New York,2021-05-26,307,2196,9,Tech Enthusiasts,5,May
4892,TechCorp,Influencer,Men 25-34,45 days,Email,"0,03","$18.398,00","2,27",Houston,2021-05-27,952,8254,9,Outdoor Adventurers,5,May
4893,TechCorp,Search,Men 18-24,15 days,Google Ads,"0,12","$18.757,00","2,79",Miami,2021-05-28,742,3200,10,Tech Enthusiasts,5,May
4894,DataTech Solutions,Social Media,Men 25-34,15 days,Facebook,"0,03","$14.645,00","7,74",Chicago,2021-05-29,392,6680,1,Tech Enthusiasts,5,May
4895,DataTech Solutions,Influencer,Women 35-44,15 days,Instagram,"0,04","$17.566,00","5,65",Houston,2021-05-30,163,8225,1,Fashionistas,5,May
4896,DataTech Solutions,Social Media,Women 35-44,45 days,Website,"0,08","$7.425,00","3,85",Houston,2021-05-31,805,9542,8,Outdoor Adventurers,5,May
5231,DataTech Solutions,Email,Men 25-34,45 days,Website,"0,08","$8.738,00","6,1",Houston,2021-05-01,853,7980,9,Health & Wellness,5,May
5232,Alpha Innovations,Search,Men 25-34,30 days,Instagram,"0,12","$14.845,00","7,68",Houston,2021-05-02,345,9743,2,Foodies,5,May
5233,Innovate Industries,Social Media,All Ages,15 days,Email,"0,1","$6.091,00","7,93",New York,2021-05-03,250,5031,4,Fashionistas,5,May
5234,NexGen Systems,Influencer,Men 18-24,30 days,Facebook,"0,09","$6.026,00","7,39",Miami,2021-05-04,281,6231,9,Tech Enthusiasts,5,May
5235,TechCorp,Email,All Ages,30 days,Google Ads,"0,03","$5.059,00","7,69",Chicago,2021-05-05,648,1073,1,Outdoor Adventurers,5,May
5236,TechCorp,Email,All Ages,45 days,YouTube,"0,14","$14.585,00","3,37",Chicago,2021-05-06,477,6910,1,Tech Enthusiasts,5,May
5237,NexGen Systems,Search,Women 35-44,45 days,Website,"0,07","$19.587,00","6,48",New York,2021-05-07,908,7530,8,Fashionistas,5,May
5238,Alpha Innovations,Search,Men 18-24,30 days,Instagram,"0,1","$18.107,00","6,12",Houston,2021-05-08,478,2300,9,Tech Enthusiasts,5,May
5239,NexGen Systems,Social Media,Men 25-34,15 days,YouTube,"0,11","$11.558,00","5,95",New York,2021-05-09,396,9845,10,Tech Enthusiasts,5,May
5240,DataTech Solutions,Search,All Ages,45 days,Facebook,"0,03","$9.276,00","2,26",Houston,2021-05-10,583,9183,5,Health & Wellness,5,May
5241,TechCorp,Display,Women 35-44,45 days,Website,"0,11","$15.610,00","5,95",New York,2021-05-11,396,8620,2,Outdoor Adventurers,5,May
5242,Alpha Innovations,Search,Women 35-44,15 days,Email,"0,13","$16.743,00","7,12",Los Angeles,2021-05-12,361,2867,8,Foodies,5,May
5243,TechCorp,Display,Women 25-34,45 days,Google Ads,"0,1","$14.170,00","2,35",Chicago,2021-05-13,534,8529,2,Health & Wellness,5,May
5244,NexGen Systems,Display,All Ages,15 days,Facebook,"0,05","$9.262,00","3,59",Houston,2021-05-14,162,1216,9,Fashionistas,5,May
5245,NexGen Systems,Influencer,Men 18-24,15 days,Google Ads,"0,02","$12.918,00","5,27",New York,2021-05-15,842,8071,5,Foodies,5,May
5246,Alpha Innovations,Email,Women 35-44,30 days,Instagram,"0,08","$5.677,00","5,73",Houston,2021-05-16,506,1950,5,Foodies,5,May
5247,TechCorp,Display,Women 35-44,30 days,YouTube,"0,11","$7.931,00","3,15",Houston,2021-05-17,322,9620,9,Foodies,5,May
5248,NexGen Systems,Influencer,Men 18-24,45 days,Facebook,"0,03","$12.873,00","6,91",Miami,2021-05-18,803,7206,10,Fashionistas,5,May
5249,DataTech Solutions,Email,Men 25-34,45 days,Instagram,"0,11","$17.825,00","5,99",Miami,2021-05-19,696,2013,10,Fashionistas,5,May
5250,NexGen Systems,Search,All Ages,60 days,Website,"0,05","$12.444,00","5,12",Chicago,2021-05-20,606,3006,10,Foodies,5,May
5251,Innovate Industries,Influencer,Men 25-34,15 days,Website,"0,11","$6.732,00","6,99",Chicago,2021-05-21,198,9405,4,Foodies,5,May
5252,NexGen Systems,Influencer,Men 18-24,45 days,Website,"0,04","$9.385,00","3,05",Miami,2021-05-22,703,1092,7,Foodies,5,May
5253,DataTech Solutions,Social Media,Men 18-24,45 days,Website,"0,13","$17.520,00","2,5",Los Angeles,2021-05-23,206,4859,3,Tech Enthusiasts,5,May
5254,Innovate Industries,Display,Women 25-34,60 days,Email,"0,13","$9.519,00","7,85",Houston,2021-05-24,241,3291,9,Foodies,5,May
5255,DataTech Solutions,Display,All Ages,15 days,Instagram,"0,08","$19.080,00","7,13",Houston,2021-05-25,434,3733,5,Health & Wellness,5,May
5256,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,"0,05","$18.170,00","6,63",Miami,2021-05-26,843,4945,2,Foodies,5,May
5257,NexGen Systems,Email,Women 35-44,45 days,Facebook,"0,08","$10.811,00","5,23",Los Angeles,2021-05-27,698,9709,3,Tech Enthusiasts,5,May
5258,TechCorp,Influencer,Men 25-34,30 days,YouTube,"0,13","$8.011,00","5,99",New York,2021-05-28,753,6163,6,Fashionistas,5,May
5259,DataTech Solutions,Email,All Ages,45 days,Email,"0,08","$14.168,00","2,14",Miami,2021-05-29,919,2127,4,Health & Wellness,5,May
5260,NexGen Systems,Display,Men 18-24,15 days,Website,"0,12","$15.107,00","3,99",New York,2021-05-30,766,8185,2,Health & Wellness,5,May
5261,Innovate Industries,Search,Women 35-44,30 days,Instagram,"0,12","$5.066,00","6,37",Los Angeles,2021-05-31,642,3474,8,Fashionistas,5,May
5596,Innovate Industries,Search,Men 25-34,30 days,Instagram,"0,11","$6.856,00","4,18",Chicago,2021-05-01,764,8897,6,Fashionistas,5,May
5597,TechCorp,Social Media,Men 18-24,15 days,Website,"0,04","$18.215,00","5,5",Los Angeles,2021-05-02,175,3893,10,Outdoor Adventurers,5,May
5598,DataTech Solutions,Display,Women 25-34,45 days,Instagram,"0,14","$14.722,00","2,52",Houston,2021-05-03,428,5055,2,Foodies,5,May
5599,Innovate Industries,Search,Women 35-44,60 days,Instagram,"0,04","$12.804,00","4,37",Chicago,2021-05-04,154,9970,1,Foodies,5,May
5600,DataTech Solutions,Influencer,Women 35-44,15 days,Google Ads,"0,01","$14.636,00","3,03",Los Angeles,2021-05-05,669,9841,2,Foodies,5,May
5601,NexGen Systems,Search,All Ages,30 days,Facebook,"0,15","$8.765,00","4,8",New York,2021-05-06,400,7957,6,Tech Enthusiasts,5,May
5602,DataTech Solutions,Search,All Ages,15 days,Email,"0,06","$19.304,00","6,07",Houston,2021-05-07,988,1108,10,Fashionistas,5,May
5603,Alpha Innovations,Search,All Ages,60 days,Email,"0,04","$17.911,00","5,12",Los Angeles,2021-05-08,546,8411,3,Foodies,5,May
5604,NexGen Systems,Search,All Ages,15 days,Email,"0,1","$18.994,00","2,58",New York,2021-05-09,893,7871,5,Foodies,5,May
5605,Innovate Industries,Email,Women 25-34,45 days,Instagram,"0,09","$16.603,00","6,25",New York,2021-05-10,172,7962,3,Foodies,5,May
5606,TechCorp,Display,Women 35-44,30 days,Website,"0,09","$7.963,00","5,17",Miami,2021-05-11,697,8368,3,Tech Enthusiasts,5,May
5607,Innovate Industries,Social Media,All Ages,60 days,Google Ads,"0,02","$14.427,00","5,84",New York,2021-05-12,585,2925,3,Tech Enthusiasts,5,May
5608,TechCorp,Display,Men 25-34,30 days,Google Ads,"0,06","$19.936,00","4,57",New York,2021-05-13,594,9082,9,Outdoor Adventurers,5,May
5609,NexGen Systems,Display,All Ages,30 days,Email,"0,08","$8.681,00","5,15",New York,2021-05-14,367,6193,3,Foodies,5,May
5610,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,"0,09","$14.433,00","6,87",Houston,2021-05-15,943,3261,8,Fashionistas,5,May
5611,NexGen Systems,Search,Men 25-34,30 days,Facebook,"0,12","$8.227,00","5,84",New York,2021-05-16,914,4768,5,Tech Enthusiasts,5,May
5612,NexGen Systems,Influencer,Men 25-34,15 days,YouTube,"0,13","$5.631,00","2,6",Los Angeles,2021-05-17,134,1633,10,Tech Enthusiasts,5,May
5613,Innovate Industries,Influencer,Men 18-24,60 days,Facebook,"0,12","$17.302,00","4,08",New York,2021-05-18,949,1220,8,Fashionistas,5,May
5614,NexGen Systems,Influencer,Women 35-44,15 days,Facebook,"0,15","$16.246,00","4,68",Houston,2021-05-19,513,1442,6,Fashionistas,5,May
5615,TechCorp,Email,Women 25-34,30 days,YouTube,"0,13","$16.051,00","6,26",Los Angeles,2021-05-20,583,9046,6,Fashionistas,5,May
5616,DataTech Solutions,Influencer,Men 18-24,30 days,Instagram,"0,13","$15.046,00","5,27",Houston,2021-05-21,532,3456,9,Tech Enthusiasts,5,May
5617,Innovate Industries,Search,Men 18-24,60 days,YouTube,"0,05","$11.682,00","4,93",New York,2021-05-22,626,3675,2,Tech Enthusiasts,5,May
5618,Innovate Industries,Display,All Ages,45 days,Email,"0,06","$16.804,00","2,46",Chicago,2021-05-23,948,1093,6,Outdoor Adventurers,5,May
5619,Alpha Innovations,Influencer,Men 18-24,15 days,Facebook,"0,06","$7.862,00","3,98",Los Angeles,2021-05-24,143,1396,10,Health & Wellness,5,May
5620,DataTech Solutions,Email,Women 25-34,45 days,Facebook,"0,01","$19.670,00","3,79",New York,2021-05-25,843,5041,9,Health & Wellness,5,May
5621,Alpha Innovations,Social Media,Men 25-34,30 days,Instagram,"0,04","$18.618,00","2,45",Houston,2021-05-26,749,3212,5,Outdoor Adventurers,5,May
5622,Alpha Innovations,Search,All Ages,30 days,Website,"0,04","$17.128,00","2,54",Los Angeles,2021-05-27,329,4165,8,Health & Wellness,5,May
5623,TechCorp,Email,All Ages,60 days,Email,"0,01","$17.134,00","5,09",Los Angeles,2021-05-28,510,1986,5,Health & Wellness,5,May
5624,DataTech Solutions,Email,Men 18-24,45 days,Google Ads,"0,03","$11.558,00","2,42",Miami,2021-05-29,585,7928,6,Fashionistas,5,May
5625,Alpha Innovations,Email,Men 25-34,30 days,Instagram,"0,11","$16.309,00","4,38",Chicago,2021-05-30,128,1081,6,Outdoor Adventurers,5,May
5626,Alpha Innovations,Search,Women 25-34,60 days,Google Ads,"0,11","$6.231,00","4,21",Chicago,2021-05-31,107,7097,10,Fashionistas,5,May
5961,NexGen Systems,Display,Women 25-34,15 days,Email,"0,1","$18.226,00","6,16",Houston,2021-05-01,170,9985,8,Health & Wellness,5,May
5962,Alpha Innovations,Social Media,All Ages,15 days,Facebook,"0,06","$11.491,00","5,54",Chicago,2021-05-02,157,5106,7,Tech Enthusiasts,5,May
5963,DataTech Solutions,Search,Men 18-24,15 days,Email,"0,1","$10.313,00","5,92",Los Angeles,2021-05-03,452,5261,1,Outdoor Adventurers,5,May
5964,DataTech Solutions,Search,Men 18-24,30 days,YouTube,"0,13","$12.207,00","2,11",Chicago,2021-05-04,643,3304,3,Fashionistas,5,May
5965,Innovate Industries,Email,Men 18-24,30 days,Instagram,"0,14","$17.717,00","2,38",Chicago,2021-05-05,420,9029,2,Fashionistas,5,May
5966,Innovate Industries,Display,Women 35-44,30 days,Website,"0,15","$7.736,00","2,3",Houston,2021-05-06,385,3563,1,Tech Enthusiasts,5,May
5967,DataTech Solutions,Search,Women 35-44,30 days,Website,"0,14","$12.346,00","3,44",Chicago,2021-05-07,408,6593,2,Outdoor Adventurers,5,May
5968,DataTech Solutions,Display,Men 25-34,45 days,Facebook,"0,13","$19.782,00","7,78",Miami,2021-05-08,198,7204,2,Foodies,5,May
5969,TechCorp,Influencer,Men 25-34,15 days,Instagram,"0,04","$15.540,00","7,72",Los Angeles,2021-05-09,696,4794,4,Fashionistas,5,May
5970,NexGen Systems,Influencer,Women 25-34,15 days,YouTube,"0,04","$18.189,00","4,32",Miami,2021-05-10,152,4038,5,Foodies,5,May
5971,Innovate Industries,Social Media,All Ages,45 days,Facebook,"0,06","$19.379,00","3,79",Miami,2021-05-11,687,5856,10,Fashionistas,5,May
5972,TechCorp,Display,Women 35-44,45 days,Website,"0,01","$15.690,00","7,31",Miami,2021-05-12,143,3410,5,Outdoor Adventurers,5,May
5973,DataTech Solutions,Influencer,Men 25-34,60 days,Instagram,"0,11","$15.603,00","6,78",Los Angeles,2021-05-13,545,5763,2,Fashionistas,5,May
5974,Innovate Industries,Social Media,Women 25-34,30 days,YouTube,"0,15","$16.767,00","4,29",Chicago,2021-05-14,874,8734,5,Fashionistas,5,May
5975,DataTech Solutions,Search,All Ages,15 days,Facebook,"0,13","$17.767,00","7,76",New York,2021-05-15,115,5773,7,Tech Enthusiasts,5,May
5976,NexGen Systems,Influencer,Women 35-44,30 days,Google Ads,"0,08","$19.062,00","4,62",Chicago,2021-05-16,487,2240,1,Foodies,5,May
5977,NexGen Systems,Social Media,Women 35-44,30 days,Instagram,"0,02","$12.947,00","6,15",New York,2021-05-17,712,4317,5,Foodies,5,May
5978,Alpha Innovations,Influencer,Women 35-44,15 days,Website,"0,14","$7.402,00","5,03",Chicago,2021-05-18,816,9230,2,Foodies,5,May
5979,Innovate Industries,Social Media,Women 25-34,60 days,Email,"0,11","$5.148,00","7,81",Miami,2021-05-19,535,1196,7,Foodies,5,May
5980,NexGen Systems,Display,All Ages,45 days,Email,"0,06","$15.903,00","7,02",Los Angeles,2021-05-20,882,3481,5,Tech Enthusiasts,5,May
5981,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,"0,15","$12.273,00","5,07",Houston,2021-05-21,448,3323,6,Foodies,5,May
5982,TechCorp,Display,Women 25-34,60 days,Email,"0,13","$7.800,00","3,22",Houston,2021-05-22,444,9368,6,Health & Wellness,5,May
