Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
61050,DataTech Solutions,Influencer,Women 25-34,60 days,Facebook,"0,05","$10.669,00","2,76",Miami,2021-04-05,582,5233,2,Fashionistas,4,April
61051,Alpha Innovations,Search,Women 35-44,15 days,Website,"0,04","$10.404,00","5,6",New York,2021-04-06,246,9320,5,Health & Wellness,4,April
61052,TechCorp,Display,Men 18-24,15 days,Instagram,"0,14","$7.187,00","3,49",Houston,2021-04-07,563,8325,7,Health & Wellness,4,April
61053,DataTech Solutions,Email,Women 35-44,30 days,Google Ads,"0,11","$18.864,00","7,43",Los Angeles,2021-04-08,353,6182,1,Outdoor Adventurers,4,April
61054,DataTech Solutions,Search,Women 25-34,60 days,Email,"0,06","$16.363,00","6,53",Los Angeles,2021-04-09,221,4769,5,Tech Enthusiasts,4,April
61055,NexGen Systems,Email,Men 25-34,30 days,Instagram,"0,15","$18.236,00","2,98",Los Angeles,2021-04-10,297,5621,3,Foodies,4,April
61056,Innovate Industries,Influencer,Women 25-34,60 days,Instagram,"0,06","$18.371,00","2,18",Los Angeles,2021-04-11,175,4558,10,Tech Enthusiasts,4,April
61057,TechCorp,Display,Men 25-34,15 days,YouTube,"0,02","$7.368,00","4,4",Chicago,2021-04-12,803,4326,6,Tech Enthusiasts,4,April
61058,TechCorp,Social Media,Women 25-34,15 days,Website,"0,11","$9.906,00","7,29",Los Angeles,2021-04-13,928,9737,6,Fashionistas,4,April
61059,NexGen Systems,Search,Men 25-34,15 days,Email,"0,12","$13.763,00","5,73",Miami,2021-04-14,214,1067,6,Tech Enthusiasts,4,April
61060,Innovate Industries,Influencer,Women 35-44,45 days,Instagram,"0,13","$10.154,00","2,41",Chicago,2021-04-15,537,6788,10,Outdoor Adventurers,4,April
61061,DataTech Solutions,Display,Women 25-34,15 days,Google Ads,"0,04","$15.272,00","5,98",Houston,2021-04-16,116,3037,3,Foodies,4,April
61062,NexGen Systems,Search,All Ages,15 days,Google Ads,"0,08","$14.862,00","3,08",Houston,2021-04-17,758,3329,3,Tech Enthusiasts,4,April
61063,TechCorp,Email,Men 18-24,15 days,Instagram,"0,11","$17.751,00","5,87",Chicago,2021-04-18,261,8924,8,Health & Wellness,4,April
61064,NexGen Systems,Display,All Ages,60 days,Google Ads,"0,04","$16.720,00","4,33",Los Angeles,2021-04-19,183,8206,5,Health & Wellness,4,April
61065,NexGen Systems,Display,Men 18-24,15 days,Email,"0,11","$8.871,00","6,25",Houston,2021-04-20,897,9220,10,Fashionistas,4,April
61066,Alpha Innovations,Influencer,Women 25-34,45 days,YouTube,"0,13","$6.296,00","5,84",New York,2021-04-21,153,2995,7,Health & Wellness,4,April
61067,DataTech Solutions,Email,All Ages,60 days,Website,"0,1","$13.320,00","2,9",Chicago,2021-04-22,484,8006,1,Foodies,4,April
61068,NexGen Systems,Search,All Ages,15 days,Email,"0,14","$12.842,00","6,08",Chicago,2021-04-23,442,7226,9,Health & Wellness,4,April
61069,Innovate Industries,Influencer,All Ages,45 days,YouTube,"0,07","$8.905,00","3,14",New York,2021-04-24,500,6663,3,Foodies,4,April
61070,Alpha Innovations,Influencer,Men 18-24,30 days,Email,"0,14","$7.143,00","7,14",Miami,2021-04-25,929,8212,5,Fashionistas,4,April
61071,Innovate Industries,Email,Women 25-34,30 days,Website,"0,06","$13.418,00","5,9",Houston,2021-04-26,888,7942,4,Health & Wellness,4,April
61072,Innovate Industries,Email,Women 35-44,45 days,Google Ads,"0,14","$13.285,00","5,05",Los Angeles,2021-04-27,830,8615,1,Outdoor Adventurers,4,April
61073,NexGen Systems,Display,All Ages,60 days,Website,"0,09","$19.192,00","5,1",Chicago,2021-04-28,387,1022,4,Foodies,4,April
61074,Innovate Industries,Display,Men 18-24,15 days,Website,"0,04","$18.027,00","4,94",Chicago,2021-04-29,631,1255,6,Outdoor Adventurers,4,April
61075,DataTech Solutions,Search,Women 35-44,45 days,Email,"0,06","$8.277,00","6,91",Houston,2021-04-30,231,4560,2,Outdoor Adventurers,4,April
61411,DataTech Solutions,Influencer,All Ages,45 days,Website,"0,02","$16.174,00","6,83",New York,2021-04-01,705,6964,7,Outdoor Adventurers,4,April
61412,NexGen Systems,Display,Men 25-34,45 days,Instagram,"0,14","$14.771,00","2,31",Los Angeles,2021-04-02,620,2931,6,Fashionistas,4,April
61413,TechCorp,Search,Women 25-34,45 days,Facebook,"0,15","$16.836,00","6,75",Chicago,2021-04-03,117,1424,3,Outdoor Adventurers,4,April
61414,Innovate Industries,Email,Men 18-24,15 days,Instagram,"0,11","$17.042,00","7,25",New York,2021-04-04,398,9740,1,Health & Wellness,4,April
61415,DataTech Solutions,Influencer,Women 25-34,60 days,Email,"0,06","$7.597,00","5,56",Miami,2021-04-05,892,9527,6,Fashionistas,4,April
61416,TechCorp,Social Media,All Ages,45 days,Instagram,"0,09","$18.298,00","3,9",Chicago,2021-04-06,758,6119,7,Fashionistas,4,April
61417,Alpha Innovations,Search,Men 25-34,30 days,Website,"0,09","$13.202,00","6,03",Houston,2021-04-07,508,1388,2,Health & Wellness,4,April
61418,TechCorp,Social Media,Women 35-44,30 days,Google Ads,"0,09","$17.008,00","7,55",Miami,2021-04-08,130,6989,8,Outdoor Adventurers,4,April
61419,Alpha Innovations,Search,Women 35-44,30 days,YouTube,"0,1","$9.701,00","7,19",Chicago,2021-04-09,726,2043,1,Foodies,4,April
61420,Innovate Industries,Email,All Ages,15 days,Google Ads,"0,11","$17.531,00","3,75",New York,2021-04-10,170,6063,7,Outdoor Adventurers,4,April
61421,NexGen Systems,Influencer,Men 25-34,30 days,Facebook,"0,14","$11.919,00","3,41",Chicago,2021-04-11,412,3941,3,Tech Enthusiasts,4,April
61422,Alpha Innovations,Search,Women 35-44,15 days,Instagram,"0,02","$6.375,00","4,43",Los Angeles,2021-04-12,437,9376,3,Foodies,4,April
61423,DataTech Solutions,Display,Men 25-34,60 days,YouTube,"0,05","$12.287,00","4,67",New York,2021-04-13,862,3105,4,Health & Wellness,4,April
61424,TechCorp,Influencer,Women 35-44,60 days,Google Ads,"0,06","$11.162,00","5,99",Miami,2021-04-14,391,3762,1,Fashionistas,4,April
61425,NexGen Systems,Search,Men 25-34,15 days,Google Ads,"0,06","$16.188,00","6,88",Miami,2021-04-15,639,8916,6,Health & Wellness,4,April
61426,Alpha Innovations,Influencer,Women 25-34,30 days,Website,"0,1","$15.759,00","5,76",Los Angeles,2021-04-16,358,2012,5,Foodies,4,April
61427,TechCorp,Social Media,Men 18-24,30 days,Website,"0,13","$14.059,00","7,7",Los Angeles,2021-04-17,976,8082,10,Health & Wellness,4,April
61428,TechCorp,Display,All Ages,45 days,Facebook,"0,06","$13.793,00","2,52",Miami,2021-04-18,548,8592,9,Foodies,4,April
61429,TechCorp,Email,Men 18-24,45 days,Facebook,"0,04","$17.389,00","2,73",Miami,2021-04-19,417,5470,2,Fashionistas,4,April
61430,TechCorp,Search,All Ages,45 days,Website,"0,01","$15.161,00","2,3",Houston,2021-04-20,395,3536,5,Fashionistas,4,April
61431,DataTech Solutions,Influencer,All Ages,60 days,Website,"0,02","$16.076,00","6,2",Los Angeles,2021-04-21,391,4543,2,Outdoor Adventurers,4,April
61432,TechCorp,Email,All Ages,45 days,YouTube,"0,15","$6.283,00","4,64",Los Angeles,2021-04-22,906,5828,7,Fashionistas,4,April
61433,Innovate Industries,Display,Women 35-44,60 days,Facebook,"0,07","$13.174,00","7,05",Miami,2021-04-23,788,9302,7,Fashionistas,4,April
61434,TechCorp,Email,Men 18-24,60 days,Facebook,"0,03","$5.975,00","3,54",New York,2021-04-24,171,9252,3,Outdoor Adventurers,4,April
61435,NexGen Systems,Display,Men 25-34,15 days,YouTube,"0,01","$10.104,00","4,9",Houston,2021-04-25,460,8566,3,Tech Enthusiasts,4,April
61436,TechCorp,Search,Women 25-34,30 days,Email,"0,12","$15.220,00","3,88",Miami,2021-04-26,565,4538,4,Outdoor Adventurers,4,April
61437,DataTech Solutions,Display,All Ages,60 days,Google Ads,"0,05","$12.611,00","6,94",Los Angeles,2021-04-27,969,6222,10,Tech Enthusiasts,4,April
61438,Alpha Innovations,Email,All Ages,30 days,Google Ads,"0,11","$18.658,00","4,46",New York,2021-04-28,222,5476,9,Outdoor Adventurers,4,April
61439,TechCorp,Influencer,All Ages,15 days,Facebook,"0,12","$19.204,00","5,47",Los Angeles,2021-04-29,206,5781,5,Health & Wellness,4,April
61440,NexGen Systems,Social Media,All Ages,60 days,Website,"0,12","$19.461,00","3,1",New York,2021-04-30,262,2843,4,Health & Wellness,4,April
61776,Alpha Innovations,Influencer,Women 35-44,15 days,Facebook,"0,03","$9.027,00","6,3",Miami,2021-04-01,693,6823,7,Tech Enthusiasts,4,April
61777,TechCorp,Social Media,Men 25-34,60 days,Email,"0,1","$14.522,00","7,04",Miami,2021-04-02,103,5102,2,Foodies,4,April
61778,TechCorp,Influencer,Women 25-34,45 days,Email,"0,04","$8.528,00","7,08",Chicago,2021-04-03,487,1583,10,Foodies,4,April
61779,Alpha Innovations,Search,Men 25-34,15 days,YouTube,"0,08","$10.505,00","5,17",Houston,2021-04-04,477,7080,8,Health & Wellness,4,April
61780,TechCorp,Social Media,All Ages,15 days,Facebook,"0,06","$13.205,00","3,39",New York,2021-04-05,587,7655,1,Tech Enthusiasts,4,April
61781,Alpha Innovations,Search,Women 35-44,15 days,YouTube,"0,05","$5.696,00","7,54",Houston,2021-04-06,884,8916,8,Foodies,4,April
61782,TechCorp,Social Media,Men 25-34,15 days,YouTube,"0,04","$17.898,00","2,83",Miami,2021-04-07,272,4741,2,Health & Wellness,4,April
61783,NexGen Systems,Display,Women 35-44,30 days,Instagram,"0,09","$10.433,00","6,79",New York,2021-04-08,522,5037,1,Fashionistas,4,April
61784,Alpha Innovations,Search,Men 25-34,15 days,YouTube,"0,13","$19.295,00","5,79",New York,2021-04-09,1000,8405,4,Health & Wellness,4,April
61785,NexGen Systems,Influencer,All Ages,15 days,YouTube,"0,04","$8.179,00","6,72",Chicago,2021-04-10,311,8896,5,Outdoor Adventurers,4,April
61786,Innovate Industries,Influencer,All Ages,45 days,YouTube,"0,14","$6.265,00","6,92",Los Angeles,2021-04-11,746,1443,9,Tech Enthusiasts,4,April
61787,Innovate Industries,Social Media,All Ages,15 days,YouTube,"0,13","$8.277,00","2,56",Miami,2021-04-12,275,5608,4,Foodies,4,April
61788,Alpha Innovations,Social Media,Men 25-34,30 days,Website,"0,14","$6.208,00","4,53",Miami,2021-04-13,125,1475,8,Fashionistas,4,April
61789,DataTech Solutions,Display,Women 25-34,15 days,Email,"0,02","$7.322,00","6,58",Los Angeles,2021-04-14,101,3124,6,Outdoor Adventurers,4,April
61790,DataTech Solutions,Social Media,Men 25-34,60 days,Facebook,"0,06","$16.628,00","2,52",Chicago,2021-04-15,395,7279,9,Fashionistas,4,April
61791,TechCorp,Influencer,Women 35-44,45 days,YouTube,"0,07","$19.508,00","6,63",Los Angeles,2021-04-16,993,4522,2,Outdoor Adventurers,4,April
61792,NexGen Systems,Social Media,Men 18-24,30 days,Instagram,"0,06","$8.218,00","6,04",New York,2021-04-17,188,8504,8,Tech Enthusiasts,4,April
61793,Alpha Innovations,Display,Women 35-44,45 days,Website,"0,11","$16.134,00","6,2",Los Angeles,2021-04-18,829,4760,3,Foodies,4,April
61794,DataTech Solutions,Email,Women 35-44,15 days,Email,"0,04","$17.482,00","6,28",Houston,2021-04-19,795,9626,9,Outdoor Adventurers,4,April
61795,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,"0,13","$7.636,00","7,57",Miami,2021-04-20,737,9282,5,Outdoor Adventurers,4,April
61796,NexGen Systems,Search,Women 35-44,30 days,Website,"0,09","$16.019,00","3,94",Houston,2021-04-21,415,3358,10,Tech Enthusiasts,4,April
61797,NexGen Systems,Email,Women 35-44,60 days,YouTube,"0,02","$17.771,00","4,94",Los Angeles,2021-04-22,299,3623,10,Foodies,4,April
61798,Alpha Innovations,Email,All Ages,15 days,YouTube,"0,14","$15.560,00","3,45",Houston,2021-04-23,100,5955,7,Health & Wellness,4,April
61799,Alpha Innovations,Email,Women 25-34,15 days,Instagram,"0,09","$15.017,00","5,47",Chicago,2021-04-24,860,2597,6,Foodies,4,April
61800,Innovate Industries,Influencer,Women 25-34,60 days,Instagram,"0,06","$6.352,00","6,18",Chicago,2021-04-25,567,5031,3,Outdoor Adventurers,4,April
61801,TechCorp,Search,Men 18-24,45 days,Website,"0,15","$6.808,00","4,37",Miami,2021-04-26,757,8897,9,Outdoor Adventurers,4,April
61802,TechCorp,Email,Women 35-44,30 days,Website,"0,1","$11.594,00","7,08",Chicago,2021-04-27,334,3444,6,Outdoor Adventurers,4,April
61803,Alpha Innovations,Search,Women 35-44,60 days,Website,"0,1","$17.083,00","5,18",Houston,2021-04-28,177,5887,1,Outdoor Adventurers,4,April
61804,NexGen Systems,Search,Women 25-34,45 days,Google Ads,"0,06","$6.412,00","6,27",Chicago,2021-04-29,776,6578,7,Outdoor Adventurers,4,April
61805,NexGen Systems,Search,Women 35-44,45 days,Website,"0,04","$8.947,00","5,93",Chicago,2021-04-30,196,1376,4,Foodies,4,April
62141,Innovate Industries,Search,Women 35-44,45 days,Website,"0,1","$5.628,00","2,7",New York,2021-04-01,713,2100,4,Tech Enthusiasts,4,April
62142,NexGen Systems,Social Media,Women 35-44,30 days,YouTube,"0,02","$12.059,00","4,74",Chicago,2021-04-02,891,8720,5,Health & Wellness,4,April
62143,TechCorp,Social Media,Women 25-34,15 days,Google Ads,"0,04","$8.168,00","5,71",Chicago,2021-04-03,510,4445,3,Tech Enthusiasts,4,April
62144,Innovate Industries,Search,Men 18-24,15 days,YouTube,"0,04","$17.968,00","3,64",Houston,2021-04-04,237,4638,3,Fashionistas,4,April
62145,TechCorp,Social Media,Women 35-44,30 days,Google Ads,"0,12","$11.559,00","5,68",Houston,2021-04-05,933,5462,7,Tech Enthusiasts,4,April
62146,NexGen Systems,Social Media,Men 18-24,60 days,Website,"0,14","$9.599,00","7,04",Los Angeles,2021-04-06,459,9142,7,Fashionistas,4,April
62147,Innovate Industries,Search,Women 25-34,30 days,Website,"0,12","$8.013,00","7,51",Miami,2021-04-07,927,4005,3,Foodies,4,April
62148,TechCorp,Display,Women 25-34,15 days,Website,"0,05","$11.730,00","6,76",Houston,2021-04-08,876,7353,8,Fashionistas,4,April
62149,Alpha Innovations,Display,Men 25-34,60 days,YouTube,"0,11","$12.236,00","3,23",Miami,2021-04-09,852,8288,6,Health & Wellness,4,April
62150,Alpha Innovations,Social Media,All Ages,30 days,Facebook,"0,11","$17.494,00","6,14",Houston,2021-04-10,367,5584,5,Outdoor Adventurers,4,April
62151,Innovate Industries,Email,Men 18-24,45 days,Instagram,"0,04","$11.260,00","4,67",Los Angeles,2021-04-11,342,2709,9,Outdoor Adventurers,4,April
62152,Innovate Industries,Influencer,Women 35-44,15 days,Email,"0,01","$7.714,00","5,45",Chicago,2021-04-12,969,7869,9,Fashionistas,4,April
62153,TechCorp,Display,Women 25-34,60 days,Facebook,"0,12","$17.833,00","6,35",Miami,2021-04-13,136,5156,7,Fashionistas,4,April
62154,NexGen Systems,Influencer,Men 25-34,60 days,YouTube,"0,1","$9.254,00","2,16",Miami,2021-04-14,753,7649,5,Health & Wellness,4,April
62155,TechCorp,Influencer,Men 18-24,60 days,Instagram,"0,03","$16.414,00","5,26",New York,2021-04-15,235,7772,4,Foodies,4,April
62156,NexGen Systems,Influencer,Men 25-34,15 days,Website,"0,1","$17.734,00","5,36",Houston,2021-04-16,942,8619,6,Fashionistas,4,April
62157,TechCorp,Social Media,Men 18-24,60 days,YouTube,"0,09","$19.040,00","3,56",Los Angeles,2021-04-17,481,3291,3,Tech Enthusiasts,4,April
62158,Innovate Industries,Social Media,Men 25-34,15 days,Email,"0,07","$7.834,00","3,38",Miami,2021-04-18,408,1900,1,Health & Wellness,4,April
62159,DataTech Solutions,Email,All Ages,15 days,Facebook,"0,13","$7.311,00","3,02",Chicago,2021-04-19,991,4247,3,Health & Wellness,4,April
62160,DataTech Solutions,Email,All Ages,30 days,Facebook,"0,14","$18.226,00","5,27",Chicago,2021-04-20,109,8569,10,Outdoor Adventurers,4,April
62161,DataTech Solutions,Email,Men 18-24,15 days,Facebook,"0,1","$18.452,00","7,19",Miami,2021-04-21,689,9259,9,Outdoor Adventurers,4,April
62162,Innovate Industries,Email,Men 18-24,45 days,Facebook,"0,01","$13.512,00","2,1",New York,2021-04-22,228,8741,8,Foodies,4,April
62163,Alpha Innovations,Search,All Ages,15 days,Instagram,"0,12","$17.286,00","6,67",New York,2021-04-23,673,6007,6,Tech Enthusiasts,4,April
62164,DataTech Solutions,Search,All Ages,30 days,Instagram,"0,03","$5.109,00","3,99",Houston,2021-04-24,895,7778,8,Fashionistas,4,April
62165,DataTech Solutions,Influencer,Men 18-24,45 days,Google Ads,"0,05","$11.897,00","7,62",Los Angeles,2021-04-25,554,2763,6,Outdoor Adventurers,4,April
62166,TechCorp,Influencer,Men 18-24,15 days,Instagram,"0,01","$19.654,00","2,55",Miami,2021-04-26,863,6008,4,Foodies,4,April
62167,Alpha Innovations,Search,Men 25-34,15 days,Google Ads,"0,08","$17.589,00","7,55",Los Angeles,2021-04-27,930,7112,3,Fashionistas,4,April
62168,Innovate Industries,Social Media,All Ages,45 days,YouTube,"0,1","$8.843,00","3,76",Miami,2021-04-28,531,3925,6,Tech Enthusiasts,4,April
62169,TechCorp,Social Media,All Ages,60 days,Website,"0,05","$17.933,00","5,08",Miami,2021-04-29,390,2598,9,Tech Enthusiasts,4,April
62170,TechCorp,Influencer,Men 25-34,45 days,Google Ads,"0,12","$6.334,00","7,65",New York,2021-04-30,424,1468,2,Outdoor Adventurers,4,April
62506,Innovate Industries,Display,Women 25-34,45 days,Instagram,"0,09","$9.076,00","3,54",Houston,2021-04-01,660,2851,9,Tech Enthusiasts,4,April
62507,NexGen Systems,Display,Women 25-34,15 days,Website,"0,12","$9.135,00","3,19",Chicago,2021-04-02,791,6729,10,Fashionistas,4,April
62508,NexGen Systems,Influencer,Men 25-34,45 days,YouTube,"0,1","$12.006,00","5,73",Houston,2021-04-03,177,9547,2,Health & Wellness,4,April
62509,Alpha Innovations,Influencer,All Ages,30 days,Google Ads,"0,03","$14.073,00","5,07",New York,2021-04-04,365,7251,7,Health & Wellness,4,April
62510,NexGen Systems,Search,Women 25-34,15 days,Facebook,"0,04","$5.685,00","3,6",Miami,2021-04-05,757,4710,6,Health & Wellness,4,April
62511,Alpha Innovations,Search,Women 25-34,45 days,Facebook,"0,04","$13.819,00","3,12",Houston,2021-04-06,630,3137,8,Foodies,4,April
62512,NexGen Systems,Social Media,Women 25-34,60 days,Google Ads,"0,07","$19.640,00","2,01",Chicago,2021-04-07,811,7563,5,Fashionistas,4,April
62513,TechCorp,Influencer,Women 25-34,15 days,Instagram,"0,06","$17.887,00","6,77",Chicago,2021-04-08,975,6775,1,Foodies,4,April
62514,TechCorp,Display,Women 25-34,15 days,Google Ads,"0,04","$14.035,00","3,27",Houston,2021-04-09,787,5027,8,Foodies,4,April
62515,NexGen Systems,Influencer,All Ages,60 days,YouTube,"0,1","$8.481,00","7,4",Chicago,2021-04-10,342,4124,1,Health & Wellness,4,April
62516,NexGen Systems,Influencer,Women 35-44,45 days,YouTube,"0,12","$17.018,00","4,12",Chicago,2021-04-11,626,1315,7,Tech Enthusiasts,4,April
62517,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,"0,1","$9.959,00","6,61",Los Angeles,2021-04-12,513,3571,4,Foodies,4,April
62518,NexGen Systems,Search,Men 25-34,45 days,Google Ads,"0,06","$16.012,00","5,85",Houston,2021-04-13,776,3961,9,Outdoor Adventurers,4,April
62519,Innovate Industries,Email,Women 25-34,60 days,YouTube,"0,1","$15.073,00","6,62",Los Angeles,2021-04-14,690,3739,2,Tech Enthusiasts,4,April
62520,Innovate Industries,Display,Men 18-24,45 days,Instagram,"0,05","$12.630,00","4,51",Chicago,2021-04-15,366,9513,7,Fashionistas,4,April
62521,Innovate Industries,Influencer,Women 25-34,45 days,Email,"0,09","$15.997,00","7,05",Miami,2021-04-16,419,5520,4,Fashionistas,4,April
62522,NexGen Systems,Display,Women 35-44,15 days,Facebook,"0,07","$7.179,00","3,69",Los Angeles,2021-04-17,960,4475,6,Foodies,4,April
62523,TechCorp,Email,Men 25-34,60 days,Website,"0,06","$17.115,00","6,96",New York,2021-04-18,772,1096,8,Tech Enthusiasts,4,April
62524,DataTech Solutions,Influencer,Men 18-24,15 days,Google Ads,"0,05","$5.622,00","7,41",Los Angeles,2021-04-19,626,5983,6,Health & Wellness,4,April
62525,TechCorp,Influencer,Men 18-24,60 days,Google Ads,"0,03","$9.269,00","5,16",Houston,2021-04-20,839,9048,10,Outdoor Adventurers,4,April
62526,Innovate Industries,Influencer,All Ages,45 days,Facebook,"0,12","$10.426,00","5,56",Houston,2021-04-21,411,8000,8,Foodies,4,April
62527,NexGen Systems,Influencer,Men 25-34,30 days,Website,"0,08","$5.146,00","3,76",Houston,2021-04-22,239,6337,9,Health & Wellness,4,April
62528,NexGen Systems,Search,Women 35-44,15 days,Facebook,"0,04","$15.159,00","2,04",Houston,2021-04-23,943,1758,7,Outdoor Adventurers,4,April
62529,NexGen Systems,Display,Men 25-34,45 days,Google Ads,"0,1","$11.107,00","3,14",New York,2021-04-24,620,7647,4,Outdoor Adventurers,4,April
62530,NexGen Systems,Display,Men 25-34,15 days,YouTube,"0,12","$15.828,00","3,38",Houston,2021-04-25,350,9355,2,Tech Enthusiasts,4,April
62531,TechCorp,Social Media,All Ages,30 days,Email,"0,05","$15.234,00","2,26",New York,2021-04-26,719,6243,7,Tech Enthusiasts,4,April
62532,NexGen Systems,Social Media,All Ages,15 days,Website,"0,03","$19.709,00","5,76",New York,2021-04-27,282,4057,8,Tech Enthusiasts,4,April
62533,Alpha Innovations,Email,Men 18-24,15 days,YouTube,"0,07","$16.168,00","5,27",Chicago,2021-04-28,770,1611,8,Health & Wellness,4,April
62534,DataTech Solutions,Search,Women 35-44,30 days,Instagram,"0,02","$9.085,00","5,99",Miami,2021-04-29,578,9467,7,Health & Wellness,4,April
62535,DataTech Solutions,Social Media,Women 25-34,45 days,Facebook,"0,08","$15.506,00","5,24",Miami,2021-04-30,509,7248,4,Health & Wellness,4,April
62871,NexGen Systems,Social Media,Women 25-34,45 days,Facebook,"0,07","$5.277,00","7,72",Houston,2021-04-01,115,6378,9,Tech Enthusiasts,4,April
62872,TechCorp,Influencer,All Ages,45 days,Google Ads,"0,04","$11.273,00","2,43",Chicago,2021-04-02,469,2182,5,Tech Enthusiasts,4,April
62873,DataTech Solutions,Social Media,All Ages,45 days,Google Ads,"0,01","$7.413,00","7,63",Miami,2021-04-03,406,7411,7,Fashionistas,4,April
62874,NexGen Systems,Display,Men 25-34,60 days,YouTube,"0,13","$12.570,00","2,76",Los Angeles,2021-04-04,130,2318,8,Foodies,4,April
62875,DataTech Solutions,Search,Men 18-24,60 days,Google Ads,"0,02","$17.745,00","3,08",Los Angeles,2021-04-05,104,4295,1,Fashionistas,4,April
62876,TechCorp,Search,Men 25-34,60 days,Instagram,"0,11","$17.604,00","4,88",Los Angeles,2021-04-06,646,6463,3,Foodies,4,April
62877,TechCorp,Email,Men 25-34,15 days,Instagram,"0,03","$14.211,00","5,38",Los Angeles,2021-04-07,649,5849,7,Foodies,4,April
62878,Alpha Innovations,Search,All Ages,15 days,Instagram,"0,06","$8.335,00","7,18",Los Angeles,2021-04-08,642,8240,5,Foodies,4,April
62879,TechCorp,Email,Men 18-24,30 days,YouTube,"0,14","$6.860,00","3,37",Chicago,2021-04-09,505,9132,10,Foodies,4,April
62880,Alpha Innovations,Display,Women 25-34,15 days,Facebook,"0,14","$13.269,00","2,58",Chicago,2021-04-10,561,3919,1,Outdoor Adventurers,4,April
62881,Alpha Innovations,Social Media,Women 35-44,30 days,Instagram,"0,08","$12.091,00","3,13",Miami,2021-04-11,945,4884,9,Outdoor Adventurers,4,April
62882,NexGen Systems,Display,Women 25-34,60 days,YouTube,"0,07","$12.970,00","5,93",Los Angeles,2021-04-12,248,4803,8,Foodies,4,April
62883,NexGen Systems,Influencer,Men 18-24,60 days,Google Ads,"0,04","$15.238,00","7,04",Chicago,2021-04-13,996,5673,10,Health & Wellness,4,April
62884,DataTech Solutions,Email,Women 35-44,60 days,Facebook,"0,02","$15.648,00","7,67",New York,2021-04-14,496,7488,5,Fashionistas,4,April
62885,TechCorp,Search,Women 25-34,60 days,Instagram,"0,08","$14.205,00","6,74",New York,2021-04-15,612,4016,3,Tech Enthusiasts,4,April
62886,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,"0,01","$17.538,00","5,99",Houston,2021-04-16,724,4780,10,Health & Wellness,4,April
62887,Alpha Innovations,Social Media,Men 25-34,60 days,Google Ads,"0,15","$5.439,00","3,72",Houston,2021-04-17,213,5856,4,Fashionistas,4,April
62888,DataTech Solutions,Influencer,Men 25-34,60 days,Website,"0,13","$9.028,00","5,75",Los Angeles,2021-04-18,299,4028,6,Foodies,4,April
62889,NexGen Systems,Social Media,Women 35-44,60 days,Email,"0,14","$5.653,00","7,82",Chicago,2021-04-19,865,4006,9,Outdoor Adventurers,4,April
62890,Innovate Industries,Search,Men 18-24,15 days,Google Ads,"0,03","$14.571,00","2,86",New York,2021-04-20,705,6040,1,Health & Wellness,4,April
62891,NexGen Systems,Social Media,Men 25-34,60 days,Google Ads,"0,04","$15.906,00","6,04",Houston,2021-04-21,219,9028,8,Tech Enthusiasts,4,April
62892,DataTech Solutions,Display,All Ages,15 days,Facebook,"0,12","$18.304,00","5,97",Miami,2021-04-22,584,9619,2,Fashionistas,4,April
62893,Innovate Industries,Display,Women 25-34,30 days,YouTube,"0,14","$11.086,00","3,85",New York,2021-04-23,667,2942,7,Health & Wellness,4,April
62894,Innovate Industries,Search,All Ages,60 days,Website,"0,04","$13.327,00","6,92",Chicago,2021-04-24,753,8265,9,Outdoor Adventurers,4,April
62895,NexGen Systems,Search,Women 35-44,60 days,YouTube,"0,09","$13.455,00","2,18",Miami,2021-04-25,771,3095,8,Foodies,4,April
62896,Alpha Innovations,Social Media,Men 18-24,15 days,Website,"0,03","$19.801,00","2,39",Los Angeles,2021-04-26,964,6468,2,Fashionistas,4,April
62897,DataTech Solutions,Email,Men 25-34,45 days,Website,"0,02","$9.415,00","3,17",Miami,2021-04-27,195,6520,5,Outdoor Adventurers,4,April
62898,NexGen Systems,Display,Women 35-44,30 days,Email,"0,14","$11.763,00","4,2",Miami,2021-04-28,568,3403,4,Foodies,4,April
62899,NexGen Systems,Email,Women 25-34,60 days,Facebook,"0,08","$7.328,00","5,44",New York,2021-04-29,519,1010,8,Outdoor Adventurers,4,April
62900,DataTech Solutions,Search,Men 18-24,15 days,Google Ads,"0,08","$14.951,00","3,28",Miami,2021-04-30,239,3346,4,Foodies,4,April
63236,TechCorp,Influencer,Women 35-44,15 days,Instagram,"0,02","$13.071,00","7,51",Los Angeles,2021-04-01,767,9941,9,Health & Wellness,4,April
63237,TechCorp,Email,Women 35-44,30 days,Google Ads,"0,11","$14.553,00","7,92",Los Angeles,2021-04-02,582,9936,9,Health & Wellness,4,April
63238,TechCorp,Influencer,Men 18-24,45 days,Email,"0,05","$16.715,00","6,39",Houston,2021-04-03,223,3828,5,Foodies,4,April
63239,TechCorp,Social Media,Women 35-44,60 days,Website,"0,06","$19.577,00","7,79",Houston,2021-04-04,206,8281,4,Health & Wellness,4,April
